Features,NO,<30,>30,Absolute_Sum
diag_3_E946,0.003311851342675812,0.07669794830047076,-0.08000979964314625,0.16001959928629284
diag_3_379,0.07997363963118345,-0.01930902549118176,-0.06066461414000192,0.15994727926236713
diag_3_E922,-0.058650137033318714,0.07974084275342504,-0.02109070572010629,0.15948168550685005
diag_1_244,0.07958362540490119,-0.046278215203610785,-0.03330541020129046,0.15916725080980243
diag_1_356,-0.05533999071974897,0.07956845858472782,-0.024228467864978703,0.1591369171694555
diag_1_992,0.07952601393014395,-0.040074402491439634,-0.039451611438704674,0.15905202786028827
diag_3_250.11,-0.05544930950316446,0.0794424801135659,-0.02399317061040163,0.158884960227132
diag_2_791,0.07931489492857018,-0.0254619929332845,-0.05385290199528531,0.15862978985714
diag_1_826,-0.04383362320201706,0.07929263037645254,-0.035459007174435384,0.15858526075290497
diag_3_250.82,-0.07928258603968752,0.016089237370696532,0.06319334866899223,0.1585651720793763
diag_2_603,0.07925195869767143,-0.01766800760310937,-0.061583951094562106,0.15850391739534292
diag_3_597,-0.079244060176245,0.05146554959051293,0.027778510585731966,0.1584881203524899
diag_1_382,0.02257620233627863,0.056557508916343556,-0.07913371125262215,0.15826742250524434
diag_3_646,-0.07901597242890525,0.024393570318380443,0.05462240211052494,0.15803194485781064
diag_2_380,-0.03660528954755631,-0.04238700924509698,0.07899229879265365,0.15798459758530695
glimepiride_Up,0.07893493590081903,-0.02110725744342914,-0.05782767845739188,0.15786987180164005
diag_1_551,0.07891749667977623,-0.038657121845633906,-0.04026037483414295,0.1578349933595531
diag_3_E817,-0.06077378043206428,0.07889247703260123,-0.018118696600537106,0.15778495406520263
diag_2_239,0.0787418288607722,-0.015981684746619776,-0.06276014411415248,0.15748365772154446
diag_3_412,-0.070392856065389,-0.00823452905112241,0.07862738511651181,0.1572547702330232
diag_2_654,-0.03936580912848504,0.07858698230577144,-0.03922117317728649,0.15717396461154295
diag_2_917,-0.07105939163888778,-0.007499460854144118,0.07855885249303196,0.15711770498606387
diag_3_820,-0.06278905702193344,0.07851578293059476,-0.015726725908661424,0.1570315658611896
glyburide-metformin_No,0.07846890789477773,-0.0647992602986921,-0.013669647596047323,0.15693781578951715
diag_3_173,0.07831697676671766,-0.029193388643879676,-0.04912358812283796,0.1566339535334353
diag_3_391,-0.04132516343854538,0.07817758538113034,-0.036852421942584916,0.15635517076226063
diag_3_825,0.0780391307727238,-0.040856285252762366,-0.037182845519961885,0.15607826154544807
diag_2_V14,0.07802353224230492,-0.01404584208490495,-0.06397769015740025,0.15604706448461012
diag_3_905,0.010511995466264837,-0.07800988705929944,0.0674978915930344,0.1560197741185987
diag_1_847,-0.026742039685651937,-0.051152044939627585,0.07789408462527961,0.15578816925055913
diag_1_952,-0.07768303315863322,0.007833692482647217,0.06984934067598593,0.15536606631726635
diag_1_175,-0.056725899135276724,-0.0207898752206042,0.07751577435588111,0.15503154871176203
admission_type_id_x_Emergency,0.01086640025251563,0.06654745729147848,-0.07741385754399378,0.1548277150879879
diag_3_259,0.07732390140053011,-0.011867904225317884,-0.06545599717521215,0.15464780280106016
diag_3_384,0.07728512028680483,-0.0110903505926153,-0.06619476969418932,0.15457024057360946
diag_3_865,0.07724585400017597,-0.03297269433096422,-0.044273159669212074,0.15449170800035228
diag_2_882,0.07721408900613917,-0.02601728451094043,-0.05119680449519913,0.15442817801227873
diag_3_582,0.07720446396344323,-0.03694229928902281,-0.04026216467442034,0.15440892792688637
diag_1_805,0.04606825987203638,0.031129327195768886,-0.07719758706780161,0.15439517413560688
diag_3_623,0.07712600980735965,-0.015462398189306205,-0.061663611618053435,0.1542520196147193
diag_3_411,-0.07700694341394004,0.012282108585703567,0.06472483482823486,0.15401388682787848
diag_3_E912,-0.04784704434965298,0.07690879845815736,-0.0290617541085044,0.15381759691631475
diag_1_250.03,0.06444318770154067,-0.07686104080211786,0.012417853100574762,0.15372208160423328
diag_3_354,-0.044737233097190604,-0.032104452681939614,0.07684168577913035,0.15368337155826056
diag_3_908,0.020804952612594463,0.05602728390581396,-0.07683223651840816,0.15366447303681657
diag_1_617,-0.07682960391122447,0.004076861131421668,0.07275274277980258,0.1536592078224487
diag_3_E929,-0.0766806123297822,0.06320617310802397,0.013474439221758156,0.1533612246595643
diag_1_262,-0.05305017516908909,0.07667542450997024,-0.023625249340881217,0.15335084901994056
diag_2_E881,-0.055904700786359666,-0.02074025287059294,0.07664495365695247,0.15328990731390507
diag_2_430,-0.037276027464758554,-0.03928687532507282,0.0765629027898316,0.153125805579663
diag_1_928,-0.07621074877153854,0.05156543760150025,0.02464531117003807,0.15242149754307685
diag_3_883,-0.03409095973709831,-0.04199675926075022,0.07608771899784833,0.15217543799569686
diag_1_780,0.02439506576468873,-0.07603823402404863,0.05164316825935212,0.15207646804808947
diag_1_906,-0.05311260011533333,0.07597741147984718,-0.022864811364514005,0.15195482295969454
diag_1_172,0.005312357745638436,0.0706592141911622,-0.07597157193680062,0.15194314387360125
diag_3_506,-0.00035175133147590963,0.07590293073934276,-0.0755511794078667,0.15180586147868536
diag_3_537,0.07557761589362075,-0.06659302030650614,-0.008984595587114447,0.15115523178724133
diag_3_619,-0.019211369581855726,0.07551420523038256,-0.056302835648526776,0.15102841046076507
diag_3_V55,-0.07549992294180688,0.05422717392215524,0.02127274901965157,0.15099984588361368
diag_2_155,0.0753870958978189,-0.06326089372185249,-0.012126202175966671,0.15077419179563806
diag_3_590,0.05272904378749302,-0.0752954577401609,0.022566413952668243,0.15059091548032216
diag_3_620,0.051476938927884006,-0.07526176566947795,0.023784826741593917,0.15052353133895588
diag_2_733,-0.07521337980805036,0.020412742408045845,0.05480063740000692,0.15042675961610313
diag_3_622,-0.06854196039313432,-0.006628880187525425,0.07517084058065983,0.15034168116131957
age_[50-60),-0.0032708024770898895,-0.071823321920264,0.07509412439729755,0.15018824879465142
diag_1_692,-0.04668059346260599,-0.02839959074825334,0.07508018421085934,0.15016036842171865
diag_1_581,-0.0684246345624769,0.07487983420927022,-0.006455199646793318,0.14975966841854044
medical_specialty_Rheumatology,0.06883187046015435,0.006008635967823731,-0.07484050642797752,0.1496810128559556
diag_2_250.91,0.07468876695489204,-0.015141770174325608,-0.05954699678056693,0.1493775339097846
diag_3_574,0.07467799766522037,-0.00016008070541835627,-0.07451791695979972,0.14935599533043845
diag_1_454,-0.04068405078272508,-0.03383533020735123,0.07451938099007625,0.14903876198015256
diag_1_151,0.0744967736686684,-0.007497324746120598,-0.06699944892254717,0.14899354733733616
diag_2_522,-0.012457727770840369,0.07440037219731994,-0.06194264442647965,0.14880074439463997
diag_2_V44,0.07438568852685419,-0.017966462003340657,-0.05641922652351364,0.1487713770537085
diag_1_792,-0.05074100785854235,-0.023623017924611567,0.07436402578315392,0.14872805156630783
diag_3_136,0.07429262526474208,-0.014121909234320999,-0.06017071603042102,0.1485852505294841
diag_2_980,-0.050959512921752353,0.07417343583421518,-0.023213922912462572,0.1483468716684301
diag_2_709,-0.051605379568820234,-0.022548059724826798,0.07415343929364682,0.14830687858729386
diag_2_789,0.07297084048331436,0.0010867533442497873,-0.07405759382756164,0.14811518765512577
diag_1_705,-0.006842022382217645,0.07401656478671566,-0.06717454240449773,0.14803312957343104
diag_1_156,0.05729265525617285,-0.07395663899933742,0.016663983743164273,0.14791327799867454
diag_3_731,-0.07378418827167722,0.003976221399626174,0.06980796687205182,0.1475683765433552
diag_2_397,-0.07367450173083938,0.04342068222100421,0.030253819509836848,0.14734900346168045
diag_3_E965,-0.0712742535410005,-0.002388563408521247,0.07366281694952179,0.14732563389904352
diag_1_369,-0.03603717222984424,-0.0376176608263369,0.07365483305618109,0.14730966611236224
diag_3_660,0.007985501622058177,0.06564650289360256,-0.07363200451566018,0.14726400903132092
diag_3_E917,-0.07336981465421609,0.06762078579123233,0.005749028862983507,0.14673962930843193
diag_1_945,0.04342448190093657,-0.07328349392501361,0.029859012024076943,0.14656698785002714
diag_2_742,-0.03266879283312553,0.07323157886891618,-0.04056278603579067,0.1464631577378324
diag_2_659,0.07321391156211662,-0.012697452613502969,-0.06051645894861403,0.14642782312423364
diag_1_904,-0.04808915537415887,0.07313670148903549,-0.025047546114876522,0.1462734029780709
diag_1_710,-0.07308216591823405,0.05488328791488039,0.01819887800335393,0.14616433183646838
diag_2_844,0.07307630155979539,-0.029767554371700446,-0.04330874718809469,0.14615260311959052
diag_3_842,0.07302288844101788,-0.020568690193304366,-0.052454198247713676,0.1460457768820359
diag_3_617,0.038742250183857775,-0.07301371080328779,0.03427146061943023,0.1460274216065758
diag_2_463,0.07281010220046813,-0.014835571365375961,-0.05797453083509212,0.1456202044009362
diag_2_934,-0.003712946126733711,0.07280020720044583,-0.0690872610737125,0.14560041440089205
diag_2_358,0.05006772525032704,0.022730177358752775,-0.07279790260908062,0.14559580521816043
diag_2_343,-0.04442393355375424,-0.028342841518408927,0.07276677507216311,0.14553355014432628
diag_1_308,0.07269334073568444,-0.008209321340045815,-0.06448401939563861,0.14538668147136885
diag_1_266,0.07252904428782583,-0.020753954063450278,-0.05177509022437571,0.14505808857565183
diag_2_199,-0.07236149915638533,0.03318308775489893,0.03917841140148626,0.14472299831277052
diag_1_471,-0.06932122946808028,-0.002995709120694149,0.07231693858877448,0.14463387717754891
diag_2_250.83,0.033052105848231664,0.03920655590671533,-0.07225866175494679,0.14451732350989377
medical_specialty_PhysicianNotFound,-0.030180909727133456,-0.0419749953498713,0.0721559050770048,0.14431181015400957
medical_specialty_Anesthesiology-Pediatric,-0.07215438903960367,0.0402538478730382,0.031900541166565474,0.14430877807920733
diag_3_860,0.0720722678836475,-0.02561363847204338,-0.046458629411603655,0.14414453576729452
diag_2_865,0.04574990150749984,0.026153930481834085,-0.07190383198933394,0.14380766397866784
diag_1_338,-0.04552168231926335,-0.02630845654742245,0.07183013886668613,0.14366027773337192
diag_2_555,0.07180207696912817,-0.06418034493353549,-0.00762173203559289,0.14360415393825654
diag_3_335,0.07172824705212742,-0.022743266177397522,-0.04898498087472994,0.14345649410425487
diag_3_250.13,-0.07170663482347818,0.018458431252486748,0.05324820357099107,0.143413269646956
diag_3_664,0.07169425333413056,-0.04440515963667747,-0.02728909369745387,0.1433885066682619
diag_3_786,0.07166668302147124,-0.008607057819136916,-0.06305962520233618,0.14333336604294433
diag_2_182,-0.06830077310745945,-0.003273406194840358,0.07157417930229991,0.14314835860459973
diag_1_187,-0.06779572376751283,-0.0037344616626726118,0.07153018543018566,0.1430603708603711
diag_1_V25,-0.06671422121025246,-0.004727336774113936,0.0714415579843665,0.14288311596873288
diag_3_373,0.07136229088062289,-0.023845467570569115,-0.047516823310053774,0.14272458176124578
diag_3_383,0.07135306630003652,-0.02879186695779814,-0.04256119934223838,0.14270613260007303
diag_1_374,-0.07134868671048263,0.06496872426417788,0.006379962446304693,0.1426973734209652
diag_3_720,0.0712967796864019,-0.01440441125631836,-0.05689236843008358,0.14259355937280382
diag_2_922,0.0003750274841438785,0.07089088564262533,-0.07126591312676911,0.14253182625353833
medical_specialty_Endocrinology,0.03882945965659336,-0.07125242426635803,0.03242296460976558,0.14250484853271697
diag_2_V54,0.03479327099686002,-0.07105472347521412,0.036261452478352885,0.14210944695042702
diag_1_552,-0.04613947278952911,0.07102296705039321,-0.024883494260863368,0.1420459341007857
diag_1_663,0.07086546966894557,-0.015604834411107917,-0.05526063525783758,0.14173093933789108
diag_3_727,0.07062701325798823,-0.02416941394820493,-0.0464575993097822,0.14125402651597535
diag_1_354,-0.07034726660233825,0.04724331694022088,0.023103949662117974,0.14069453320467712
diag_2_172,-0.07033880919498399,0.056698419246140976,0.013640389948843121,0.1406776183899681
diag_1_655,0.0702559027005387,-0.01747103125152586,-0.0527848714490131,0.14051180540107766
diag_3_644,0.07024306407942207,-0.017615305950220404,-0.052627758129201715,0.1404861281588442
medical_specialty_Radiologist,-0.012665984375680436,-0.057562903470079266,0.07022888784575879,0.1404577756915185
diag_1_179,-0.020587959996325508,0.07021661391269203,-0.049628653916366616,0.14043322782538414
diag_1_745,-0.052316435902633296,-0.017879627132399722,0.07019606303503276,0.1403921260700658
diag_3_179,-0.013833570606015018,0.07015352583685291,-0.05631995523083757,0.1403070516737055
diag_2_336,0.0196035885276211,0.050488736684916734,-0.07009232521253841,0.14018465042507625
diag_2_847,0.07002309153640923,-0.02827951842408709,-0.041743573112321915,0.14004618307281824
diag_2_186,-0.04691828144750163,0.06998376369994407,-0.023065482252442534,0.13996752739988824
diag_1_299,-0.0297693639447619,0.06996452112009739,-0.0401951571753357,0.13992904224019498
diag_3_225,0.026588007085753724,0.04329751388658249,-0.06988552097233616,0.13977104194467238
diag_1_603,0.06982797131986813,-0.016239806740920522,-0.053588164578947606,0.13965594263973627
diag_3_593,0.02256854928267729,-0.06978511725915854,0.047216567976480696,0.13957023451831652
diag_1_837,-0.0656933523764739,-0.0039369551751971925,0.06963030755167109,0.1392606151033422
diag_3_188,-0.024831886890303502,0.06958975717011316,-0.044757870279808876,0.13917951434022555
diag_3_389,0.06943442832900584,-0.048176048424019784,-0.021258379904986226,0.13886885665801185
diag_1_623,0.06939814632228807,-0.016427733990510993,-0.052970412331776955,0.13879629264457602
diag_2_680,-0.008435428620159086,0.06938017896068514,-0.06094475034052622,0.13876035792137045
diag_1_456,-0.057802160333258024,-0.011575397122495364,0.06937755745575333,0.13875511491150672
diag_3_313,-0.0027576978371869356,0.06932206717440867,-0.0665643693372214,0.138644134348817
diag_1_529,-0.0018698030694500553,0.06923254853428923,-0.06736274546483921,0.1384650970685785
diag_2_851,-0.025064210543080584,-0.04397864245606411,0.06904285299914453,0.13808570599828923
diag_3_250.43,-0.06901490430210057,0.003751487269229128,0.06526341703287176,0.13802980860420144
diag_2_893,-0.060778104980231326,-0.00809990800728294,0.06887801298751438,0.13775602597502865
diag_2_722,0.004796140292617442,-0.06886776949772452,0.06407162920510402,0.137735538995446
diag_3_967,-0.05010092367807541,0.06872525306130066,-0.018624329383225547,0.13745050612260162
diag_3_686,0.020587607379485885,0.048109947050141974,-0.06869755442962831,0.13739510885925615
diag_3_730,-0.056256326493914204,-0.012364193988715815,0.06862052048262998,0.13724104096526002
diag_2_923,0.03905313257555708,-0.06859405779910606,0.02954092522354879,0.13718811559821192
diag_3_566,0.0685213570758733,-0.017095047872422324,-0.05142630920345109,0.1370427141517467
diag_2_251,0.05915953376983295,-0.06850282332515255,0.009343289555320562,0.13700564665030607
diag_2_E934,-0.06839505254327605,0.019512490530660467,0.04888256201261557,0.1367901050865521
diag_3_5,0.06832449861929941,-0.009989885174509452,-0.05833461344478995,0.1366489972385988
diag_2_795,0.06822398087863978,-0.009089353355050456,-0.05913462752358917,0.1364479617572794
diag_2_590,0.040558459317227735,-0.06819748178146295,0.027639022464235583,0.13639496356292627
diag_2_831,-0.016729076594786535,0.0681726882258773,-0.0514436116310907,0.13634537645175454
diag_3_484,-0.05787544658736695,-0.010275776812080297,0.06815122339944721,0.13630244679889447
nateglinide_Steady,0.06813451119944672,-0.003000170792368027,-0.06513434040708786,0.1362690223989026
diag_3_E865,-0.0633695753479583,-0.004708297077402196,0.06807787242536065,0.13615574485072113
diag_2_152,0.06806012264711342,-0.01822434339497786,-0.04983577925213561,0.1361202452942269
admission_type_id_x_Urgent,-0.06802954638111859,0.039192351761804134,0.028837194619352288,0.136059092762275
diag_1_Missing,-0.038271032917809145,0.06801793442677419,-0.029746901508965255,0.1360358688535486
diag_1_366,-0.06327269971173904,-0.004686104535688647,0.06795880424742769,0.13591760849485537
diag_3_852,-0.022443246638788387,0.06795669726847095,-0.04551345062968248,0.13591339453694182
diag_3_311,-0.06793526174658096,0.04373008810215771,0.024205173644421502,0.13587052349316017
diag_1_633,0.0679340921263004,-0.013504445610413321,-0.05442964651588711,0.13586818425260083
diag_1_565,0.06791086044341399,-0.05826585991622551,-0.009645000527188897,0.1358217208868284
diag_2_474,-0.022754205055004934,0.06775978668723168,-0.04500558163222727,0.13551957337446388
diag_3_E906,-0.05042010377194685,-0.017271798021009383,0.06769190179295585,0.13538380358591207
diag_1_703,-0.05908496251894905,-0.008604203366212265,0.0676891658851613,0.1353783317703226
diag_2_870,0.06762940741088999,-0.01566732528839002,-0.05196208212250022,0.13525881482178023
rosiglitazone_No,-0.06759591570695413,0.02775213503914553,0.03984378066786832,0.13519183141396798
diag_1_660,0.027597541958884517,0.039948953491537,-0.06754649545042127,0.13509299090084279
diag_1_686,0.0385442049245841,-0.06748751795888491,0.02894331303430081,0.13497503591776983
diag_3_376,0.06745948433696182,-0.018736119527983777,-0.048723364808978056,0.13491896867392367
diag_3_164,-0.06171956592841825,-0.0056833531628628,0.06740291909128104,0.1348058381825621
gender_Unknown/Invalid,0.0673659314923326,-0.020507208663226507,-0.0468587228291062,0.1347318629846653
diag_2_E944,0.06162944847449261,-0.06736074784510307,0.005731299370610296,0.13472149569020597
diag_2_252,0.0672488637435132,-0.012335729701044833,-0.054913134042467594,0.13449772748702563
diag_1_453,0.06723646256036418,-0.025371022030908033,-0.04186544052946282,0.13447292512073503
diag_2_823,-0.04335060208104958,-0.02386181236492895,0.0672124144459787,0.13442482889195723
diag_2_977,-0.06293718811705254,-0.004273077817423541,0.06721026593447617,0.13442053186895225
diag_3_223,0.06716996773234905,-0.015765730338947636,-0.0514042373934012,0.13433993546469788
diag_2_908,-0.06121833198089524,-0.005933887249734283,0.0671522192306296,0.1343044384612591
diag_1_944,-0.061137011085359794,-0.005921688141989627,0.06705869922734947,0.1341173984546989
diag_2_E818,-0.06095360705791569,-0.005969729949945442,0.06692333700786102,0.13384667401572214
diag_2_747,0.06691188672801211,-0.018155528648386054,-0.04875635807962606,0.13382377345602423
diag_3_E884,-0.06685822407285848,0.01432242639810623,0.052535797674751764,0.13371644814571648
age_[90-100),0.06672701735443137,-0.01884572912433696,-0.04788128823005619,0.13345403470882453
diag_3_E855,-0.061908611826943384,-0.004760708062317525,0.06666931988926103,0.13333863977852195
diag_2_968,-0.061908611826943384,-0.004760708062317525,0.06666931988926103,0.13333863977852195
diag_3_V01,-0.06165151804581738,-0.00500795321870879,0.06665947126452605,0.13331894252905224
diag_1_320,0.06662869123412761,-0.051093867728177075,-0.015534823505950895,0.13325738246825558
diag_1_881,0.06656952102832081,-0.028863822420379704,-0.037705698607941165,0.13313904205664168
diag_1_652,0.06646578066081825,-0.03467987843156212,-0.031785902229256854,0.13293156132163722
diag_1_250.22,0.0040468321777703134,-0.06646187146469805,0.0624150392869271,0.13292374292939546
diag_3_715,0.05259052209580646,-0.06630964980294624,0.013719127707140774,0.13261929960589347
diag_1_158,0.03338206335830262,0.03289511447801043,-0.06627717783631287,0.1325543556726259
diag_1_344,-0.032244201653382494,-0.03398663445503875,0.06623083610842151,0.13246167221684274
diag_2_443,-0.05426658308021329,-0.01192373693509998,0.06619032001531414,0.1323806400306274
diag_2_223,-0.05828735404077694,-0.007883112159032275,0.06617046619980907,0.13234093239961828
diag_1_365,-0.05883218253944395,-0.007319388722773128,0.06615157126221727,0.13230314252443434
diag_1_V60,-0.023484734453838023,0.06612108231855089,-0.0426363478647128,0.1322421646371017
diag_1_500,-0.05981616809293606,-0.006269723313966242,0.06608589140690231,0.1321717828138046
diag_1_883,0.06607603131603662,-0.033745105295284454,-0.0323309260207522,0.1321520626320733
diag_1_620,0.043057879526833265,-0.06603984465381679,0.022981965126983053,0.1320796893076331
diag_3_782,-0.0660091374981556,0.007201609127401162,0.058807528370754605,0.13201827499631136
diag_3_446,0.05948118532730956,-0.06599603097563082,0.006514845648321315,0.1319920619512617
diag_1_825,0.06598809253993797,-0.046493332250289746,-0.019494760289648954,0.13197618507987666
diag_3_712,-0.06590565727782308,0.0626750627541212,0.0032305945237021965,0.13181131455564646
diag_1_226,0.032805554470595674,-0.06572249758368773,0.03291694311309184,0.13144499516737523
diag_3_153,0.02845281619361061,-0.06566502888068886,0.037212212687078555,0.13133005776137802
diag_2_131,0.06558510607398618,-0.013377051477675955,-0.05220805459631009,0.13117021214797223
diag_3_228,0.0655824962137553,-0.02673793123599371,-0.038844564977761335,0.13116499242751034
diag_3_783,-0.06552005855902986,0.041328432611412405,0.0241916259476166,0.13104011711805885
diag_3_921,0.01138551634531083,0.054116153131182704,-0.0655016694764935,0.13100333895298705
diag_3_706,0.06547911064073353,-0.02147963271570723,-0.043999477925026426,0.13095822128146717
diag_3_216,-0.04686841100085431,-0.018598129588387097,0.0654665405892414,0.1309330811784828
diag_2_542,0.06526322766106886,-0.013235985893410932,-0.05202724176765779,0.13052645532213758
diag_3_627,0.023179810246999586,-0.06525994628413254,0.04208013603713351,0.13051989256826563
diag_3_243,-0.060559600829393635,-0.004665491767193366,0.06522509259658686,0.13045018519317386
diag_3_282,-0.06512718438152722,0.03840540925548023,0.026721775126046805,0.13025436876305427
diag_3_959,0.05152299352400256,-0.06509103385985446,0.013568040335852126,0.13018206771970914
diag_2_360,0.06505327989106718,-0.013345512785576007,-0.05170776710549114,0.13010655978213434
metformin-rosiglitazone_Steady,0.06502295934927621,-0.017233126246727345,-0.047789833102549,0.13004591869855256
diag_2_994,-0.05953898893762787,-0.005304782041242107,0.06484377097886994,0.1296875419577399
diag_1_336,0.06482964908944522,-0.021547818814681978,-0.04328183027476318,0.12965929817889038
diag_3_658,0.06478250856899077,-0.015679362005591474,-0.04910314656339947,0.12956501713798171
diag_1_942,-0.03662761771458479,-0.028045138416546624,0.06467275613113126,0.12934551226226265
diag_1_917,-0.05792194526511123,-0.006732377437135573,0.06465432270224687,0.12930864540449366
medical_specialty_Resident,-0.06017380371105874,-0.004351575741103338,0.0645253794521621,0.12905075890432416
diag_1_656,0.06434125537761935,-0.05781096240695858,-0.006530292970660702,0.12868251075523865
diag_3_66,-0.05251210324168987,-0.011620354415626507,0.06413245765731641,0.1282649153146328
medical_specialty_Surgery-General,-0.0640957853620451,0.021421156084794765,0.04267462927722731,0.12819157072406717
diag_2_694,-0.05115949468704167,-0.012715026167940367,0.06387452085498213,0.12774904170996418
diag_3_E928,-0.06382586083445178,0.03497094414187468,0.028854916692577018,0.12765172166890348
diag_3_317,0.02414017615246177,-0.06382144081293616,0.03968126466047415,0.12764288162587206
diag_3_703,0.06382012665871105,-0.03151853235961492,-0.03230159429909611,0.12764025331742207
diag_3_233,-0.05639128059910189,0.06375991893394271,-0.007368638334841207,0.1275198378678858
diag_2_238,-0.06374432216294074,0.045945119269164544,0.0177992028937766,0.1274886443258819
diag_3_V57,-0.0301932707516312,-0.033468743106933006,0.06366201385856424,0.12732402771712845
diag_1_575,0.03634969039342439,-0.06363678805539251,0.027287097661966207,0.1272735761107831
diag_1_35,0.0526710852414644,-0.06358883489457974,0.010917749653115408,0.12717766978915954
diag_1_379,0.06350620973615781,-0.03088596944745317,-0.03262024028870459,0.12701241947231556
diag_1_724,-0.024452863670527042,-0.039019958789574996,0.06347282246010037,0.1269456449202024
diag_1_250.83,0.012065129207695396,-0.0634336595980027,0.051368530390308004,0.1268673191960061
diag_3_558,-0.063375123391257,0.0055603934482542075,0.05781472994300409,0.12675024678251529
diag_3_E956,-0.006244934474557194,0.06337374312148941,-0.05712880864693244,0.12674748624297905
diag_1_864,-0.019592185059405878,-0.0437283369720243,0.06332052203142974,0.12664104406285992
diag_3_268,0.06331788447991611,-0.01101943867617373,-0.052298445803742474,0.1266357689598323
diag_1_665,0.06330762427212559,-0.010221563697173551,-0.053086060574952076,0.1266152485442512
medical_specialty_Emergency/Trauma,-0.04545890173302803,-0.017778619433127557,0.06323752116615451,0.1264750423323101
diag_3_603,-0.05787983831219942,-0.005291309605649641,0.06317114791784914,0.1263422958356982
diag_2_250.9,0.06303984778330723,-0.03357570821442851,-0.02946413956887875,0.1260796955666145
diag_3_E924,-0.059370707739072534,-0.0036002821842163767,0.06297098992328909,0.125941979846578
diag_1_820,-0.008095473621731646,0.06296124808625711,-0.054865774464523384,0.12592249617251214
diag_2_483,-0.057448566351177247,-0.005492146805178505,0.06294071315635562,0.12588142631271138
diag_1_700,-0.057220507441913614,-0.005600746589511613,0.06282125403142526,0.1256425080628505
diag_1_155,0.04990671375310227,0.012804945549810643,-0.06271165930291345,0.12542331860582637
diag_3_891,-0.04907880568698753,-0.0135517690063224,0.06263057469330971,0.12526114938661964
diag_3_661,-0.0543860499071142,-0.008134805243438212,0.06252085515055242,0.12504171030110484
diag_2_431,0.012786412971999148,0.04967526944360108,-0.06246168241560025,0.12492336483120048
diag_2_610,-0.056710185248192255,-0.005743351077098727,0.062453536325291076,0.12490707265058205
diag_3_845,0.062425921024160995,-0.03581363088976854,-0.026612290134392754,0.1248518420483223
diag_3_226,-0.05707017040254153,-0.005350391356360635,0.062420561758902184,0.12484112351780435
diag_1_524,0.06239919681485205,-0.010972403455625557,-0.051426793359226494,0.1247983936297041
diag_2_217,-0.05716401098693884,-0.005133911771021066,0.06229792275795983,0.12459584551591973
diag_2_550,0.026294049697143485,-0.062297792440658084,0.03600374274351409,0.12459558488131565
diag_2_533,-0.06229154132646012,0.0471992846711278,0.015092256655332606,0.12458308265292052
diag_1_351,0.06221267089475786,-0.03649624814195711,-0.025716422752801508,0.12442534178951647
tolazamide_Steady,0.06212507667722615,-0.023107497834603478,-0.039017578842622316,0.12425015335445194
diag_2_913,0.008363387512798958,0.05368864350792969,-0.0620520310207285,0.12410406204145716
diag_1_695,0.019722749578578468,-0.06199273175187113,0.04226998217329233,0.12398546350374193
diag_3_543,0.061967539691653,-0.012884789326945877,-0.04908275036470735,0.12393507938330622
diag_2_963,-0.05680130556947997,-0.005110133054455277,0.06191143862393528,0.12382287724787053
diag_3_336,0.015745913627931797,0.04615122457074017,-0.06189713819867203,0.123794276397344
diag_2_E812,0.06186911039312206,-0.03030391761504363,-0.03156519277807862,0.12373822078624432
diag_2_421,0.010834321746822449,-0.06180143828471254,0.05096711653788999,0.12360287656942498
diag_3_665,0.061726752678257335,-0.013893426062057117,-0.04783332661620009,0.12345350535651456
diag_2_V66,-0.0466283544301862,-0.015066334691203468,0.06169468912138974,0.12338937824277942
diag_3_V43,-0.0026136184536149822,-0.05903198992052921,0.061645608374143866,0.12329121674828805
diag_3_451,-0.061523578160388906,0.039663688055114076,0.021859890105274858,0.12304715632077784
diag_1_458,0.018859198628343,-0.0615150731531587,0.0426558745248152,0.1230301463063169
diag_2_811,-0.05392791577986704,-0.0075544208268751665,0.0614823366067423,0.1229646732134845
diag_3_250.21,-0.05593375773217981,-0.005528198556996161,0.0614619562891759,0.12292391257835186
diag_3_810,0.06142090439047133,-0.03277692765355706,-0.028643976736913906,0.1228418087809423
diag_3_729,-0.03696681599863425,-0.024452263151060718,0.061419079149695695,0.12283815829939065
glyburide_Steady,0.056877487252521536,0.00454153392867357,-0.06141902118121869,0.1228380423624138
diag_1_V67,-0.05574587484450258,-0.005651184629243469,0.06139705947374612,0.12279411894749218
diag_2_191,-0.06137205587180457,0.03279598086742761,0.028576075004377033,0.12274411174360922
diag_1_534,-0.06126727019578147,0.05754341623772127,0.0037238539580600983,0.12253454039156285
diag_2_382,-0.03401329331530436,-0.027217387972630864,0.06123068128793491,0.12246136257587013
diag_2_220,0.06120841804633794,-0.01254812330045041,-0.04866029474588763,0.12241683609267598
diag_3_907,0.04850920429158335,-0.06112182817123129,0.01261262387964831,0.12224365634246295
diag_2_452,-0.05128657239534352,0.06111741157692534,-0.009830839181581914,0.12223482315385077
diag_1_164,0.06103539398984122,-0.012251231483118019,-0.048784162506723336,0.12207078797968259
diag_1_163,-0.06102671746887794,0.026074691774386535,0.034952025694491545,0.12205343493775601
diag_3_583,-0.06097094273102808,0.013247429329224904,0.04772351340180352,0.1219418854620565
diag_2_591,-0.041522305222717264,0.06092837468140888,-0.019406069458691697,0.12185674936281785
medical_specialty_Hematology,-0.03271511689038976,-0.028065961053527943,0.060781077943917045,0.12156215588783474
